Practitioner ID,Virtual Flag (0 = In -person; 1 = Virtual),Service Date,Number of Distinct Patient Visits,
69475,1,30Jun2020 0:00:00,5,
69475,1,02Jul2020 0:00:00,2,
69475,1,17Jul2020 0:00:00,1,
69475,1,22Jul2020 0:00:00,4,
69475,1,23Jul2020 0:00:00,1,
69475,1,24Jul2020 0:00:00,1,
69475,1,27Jul2020 0:00:00,3,
69475,1,30Jul2020 0:00:00,3,
69475,1,31Jul2020 0:00:00,2,
69475,1,05Aug2020 0:00:00,1,
69475,1,18Aug2020 0:00:00,2,
69475,1,19Aug2020 0:00:00,3,
69475,1,21Aug2020 0:00:00,2,
69475,1,18Sep2020 0:00:00,2,
69475,1,23Sep2020 0:00:00,6,
69475,1,14Oct2020 0:00:00,2,
69475,1,15Oct2020 0:00:00,3,
69475,1,19Oct2020 0:00:00,2,
69475,1,20Oct2020 0:00:00,1,
69475,1,28Oct2020 0:00:00,2,
66846,0,01Apr2020 0:00:00,1,
66846,0,02Apr2020 0:00:00,2,
66846,0,03Apr2020 0:00:00,2,
66846,0,07Apr2020 0:00:00,1,
66846,0,09Apr2020 0:00:00,1,
66846,0,23Apr2020 0:00:00,1,
66846,0,27Apr2020 0:00:00,4,
66846,0,28Apr2020 0:00:00,5,
66846,0,29Apr2020 0:00:00,6,
66846,0,30Apr2020 0:00:00,6,
66846,0,01May2020 0:00:00,3,
66846,0,07May2020 0:00:00,2,
66846,0,11May2020 0:00:00,1,
66846,0,13May2020 0:00:00,1,
66846,0,21May2020 0:00:00,3,
66846,0,25May2020 0:00:00,5,
66846,0,28May2020 0:00:00,2,
66846,0,01Jun2020 0:00:00,8,
66846,0,02Jun2020 0:00:00,6,
66846,0,03Jun2020 0:00:00,10,
66846,0,04Jun2020 0:00:00,8,
66846,0,05Jun2020 0:00:00,10,
66846,0,08Jun2020 0:00:00,3,
66846,0,09Jun2020 0:00:00,2,
66846,0,10Jun2020 0:00:00,4,
66846,0,11Jun2020 0:00:00,5,
66846,0,15Jun2020 0:00:00,8,
66846,0,22Jun2020 0:00:00,3,
66846,0,24Jun2020 0:00:00,1,
66846,0,25Jun2020 0:00:00,5,
66846,0,29Jun2020 0:00:00,4,
66846,0,02Jul2020 0:00:00,5,
66846,0,06Jul2020 0:00:00,6,
66846,0,07Jul2020 0:00:00,7,
66846,0,08Jul2020 0:00:00,9,
66846,0,09Jul2020 0:00:00,10,
66846,0,10Jul2020 0:00:00,12,
66846,0,13Jul2020 0:00:00,3,
66846,0,15Jul2020 0:00:00,1,
66846,0,16Jul2020 0:00:00,7,
66846,0,17Jul2020 0:00:00,7,
66846,0,20Jul2020 0:00:00,2,
66846,0,21Jul2020 0:00:00,3,
66846,0,06Aug2020 0:00:00,4,
66846,0,10Aug2020 0:00:00,5,
66846,0,13Aug2020 0:00:00,4,
66846,0,17Aug2020 0:00:00,6,
66846,0,20Aug2020 0:00:00,2,
66846,0,24Aug2020 0:00:00,3,
66846,0,27Aug2020 0:00:00,6,
66846,0,28Aug2020 0:00:00,3,
66846,0,31Aug2020 0:00:00,6,
66846,0,01Sep2020 0:00:00,6,
66846,0,02Sep2020 0:00:00,5,
66846,0,03Sep2020 0:00:00,6,
66846,0,04Sep2020 0:00:00,5,
66846,0,10Sep2020 0:00:00,6,
66846,0,11Sep2020 0:00:00,6,
66846,0,18Sep2020 0:00:00,5,
66846,0,21Sep2020 0:00:00,2,
66846,0,24Sep2020 0:00:00,6,
66846,0,25Sep2020 0:00:00,3,
66846,0,01Oct2020 0:00:00,3,
66846,0,02Oct2020 0:00:00,1,
66846,0,09Oct2020 0:00:00,2,
66846,0,13Oct2020 0:00:00,9,
66846,0,14Oct2020 0:00:00,6,
66846,0,15Oct2020 0:00:00,6,
66846,0,16Oct2020 0:00:00,11,
66846,0,19Oct2020 0:00:00,2,
66846,0,23Oct2020 0:00:00,5,
66846,1,01Apr2020 0:00:00,1,
66846,1,03Apr2020 0:00:00,2,
66846,1,06Apr2020 0:00:00,3,
66846,1,07Apr2020 0:00:00,2,
66846,1,08Apr2020 0:00:00,3,
66846,1,09Apr2020 0:00:00,1,
66846,1,14Apr2020 0:00:00,1,
66846,1,16Apr2020 0:00:00,2,
66846,1,20Apr2020 0:00:00,1,
66846,1,21Apr2020 0:00:00,4,
66846,1,22Apr2020 0:00:00,3,
66846,1,28Apr2020 0:00:00,1,
66846,1,29Apr2020 0:00:00,1,
66846,1,01May2020 0:00:00,2,
66846,1,04May2020 0:00:00,4,
66846,1,05May2020 0:00:00,3,
66846,1,07May2020 0:00:00,3,
66846,1,11May2020 0:00:00,3,
66846,1,14May2020 0:00:00,1,
66846,1,21May2020 0:00:00,1,
66846,1,01Jun2020 0:00:00,1,
66846,1,04Jun2020 0:00:00,2,
66846,1,09Jun2020 0:00:00,1,
66846,1,02Jul2020 0:00:00,1,
66846,1,06Jul2020 0:00:00,1,
66846,1,10Jul2020 0:00:00,2,
66846,1,13Jul2020 0:00:00,2,
66846,1,23Jul2020 0:00:00,6,
66846,1,27Jul2020 0:00:00,1,
66846,1,28Jul2020 0:00:00,1,
66846,1,30Jul2020 0:00:00,4,
66846,1,13Aug2020 0:00:00,2,
66846,1,20Aug2020 0:00:00,2,
66846,1,27Aug2020 0:00:00,1,
66846,1,03Sep2020 0:00:00,1,
66846,1,10Sep2020 0:00:00,2,
66846,1,18Sep2020 0:00:00,2,
66846,1,25Sep2020 0:00:00,1,
66846,1,01Oct2020 0:00:00,2,
66846,1,02Oct2020 0:00:00,2,
66846,1,09Oct2020 0:00:00,1,
66846,1,13Oct2020 0:00:00,1,
66846,1,20Oct2020 0:00:00,1,
66846,1,22Oct2020 0:00:00,6,
66846,1,29Oct2020 0:00:00,1,
66846,1,30Oct2020 0:00:00,5,
66281,0,03Apr2020 0:00:00,28,
66281,0,04Apr2020 0:00:00,1,
66281,0,05Apr2020 0:00:00,26,
66281,0,06Apr2020 0:00:00,1,
66281,0,08Apr2020 0:00:00,28,
66281,0,17Apr2020 0:00:00,34,
66281,0,21Apr2020 0:00:00,32,
66281,0,26Apr2020 0:00:00,9,
66281,0,27Apr2020 0:00:00,31,
66281,0,07May2020 0:00:00,13,
66281,0,08May2020 0:00:00,4,
66281,0,10May2020 0:00:00,30,
66281,0,12May2020 0:00:00,32,
66281,0,17May2020 0:00:00,12,
66281,0,19May2020 0:00:00,10,
66281,0,21May2020 0:00:00,11,
66281,0,24May2020 0:00:00,32,
66281,0,01Jun2020 0:00:00,29,
66281,0,06Jun2020 0:00:00,7,
66281,0,07Jun2020 0:00:00,11,
66281,0,11Jun2020 0:00:00,32,
66281,0,13Jun2020 0:00:00,5,
66281,0,17Jun2020 0:00:00,27,
66281,0,22Jun2020 0:00:00,24,
66281,0,25Jun2020 0:00:00,4,
66281,0,26Jun2020 0:00:00,8,
66281,0,27Jun2020 0:00:00,11,
66281,0,06Jul2020 0:00:00,13,
66281,0,07Jul2020 0:00:00,17,
66281,0,08Jul2020 0:00:00,27,
66281,0,15Jul2020 0:00:00,28,
66281,0,17Jul2020 0:00:00,30,
66281,0,23Jul2020 0:00:00,18,
66281,0,24Jul2020 0:00:00,14,
66281,0,25Jul2020 0:00:00,9,
66281,0,28Jul2020 0:00:00,26,
66281,0,08Aug2020 0:00:00,32,
66281,0,12Aug2020 0:00:00,11,
66281,0,13Aug2020 0:00:00,9,
66281,0,14Aug2020 0:00:00,15,
66281,0,15Aug2020 0:00:00,11,
66281,0,26Aug2020 0:00:00,25,
66281,0,10Sep2020 0:00:00,7,
66281,0,11Sep2020 0:00:00,10,
66281,0,13Sep2020 0:00:00,7,
66281,0,14Sep2020 0:00:00,11,
66281,0,13Oct2020 0:00:00,1,
66281,0,14Oct2020 0:00:00,1,
66281,0,15Oct2020 0:00:00,3,
66281,0,16Oct2020 0:00:00,3,
66281,1,13Aug2020 0:00:00,2,
66281,1,15Aug2020 0:00:00,1,
66281,1,11Sep2020 0:00:00,1,
66281,1,13Sep2020 0:00:00,1,
66281,1,14Sep2020 0:00:00,1,
66281,1,13Oct2020 0:00:00,1,
69232,0,02Apr2020 0:00:00,2,
69232,0,07Apr2020 0:00:00,29,
69232,0,09Apr2020 0:00:00,1,
69232,0,16Apr2020 0:00:00,2,
69232,0,18Apr2020 0:00:00,32,
69232,0,19Apr2020 0:00:00,1,
69232,0,23Apr2020 0:00:00,1,
69232,0,29Apr2020 0:00:00,10,
69232,0,30Apr2020 0:00:00,2,
69232,0,01May2020 0:00:00,2,
69232,0,08May2020 0:00:00,26,
69232,0,12May2020 0:00:00,1,
69232,0,13May2020 0:00:00,1,
69232,0,14May2020 0:00:00,1,
69232,0,18May2020 0:00:00,32,
69232,0,21May2020 0:00:00,4,
69232,0,22May2020 0:00:00,31,
69232,0,26May2020 0:00:00,31,
69232,0,28May2020 0:00:00,2,
69232,0,29May2020 0:00:00,30,
69232,0,02Jun2020 0:00:00,31,
69232,0,04Jun2020 0:00:00,2,
69232,0,05Jun2020 0:00:00,32,
69232,0,09Jun2020 0:00:00,28,
69232,0,11Jun2020 0:00:00,2,
69232,0,15Jun2020 0:00:00,1,
69232,0,22Jun2020 0:00:00,2,
69232,0,23Jun2020 0:00:00,1,
69232,0,25Jun2020 0:00:00,5,
69232,0,26Jun2020 0:00:00,3,
69232,0,27Jun2020 0:00:00,10,
69232,0,28Jun2020 0:00:00,2,
69232,0,29Jun2020 0:00:00,5,
69232,0,30Jun2020 0:00:00,3,
69232,0,02Jul2020 0:00:00,4,
69232,0,03Jul2020 0:00:00,31,
69232,0,05Jul2020 0:00:00,28,
69232,0,08Jul2020 0:00:00,1,
69232,0,09Jul2020 0:00:00,2,
69232,0,10Jul2020 0:00:00,26,
69232,0,13Jul2020 0:00:00,3,
69232,0,14Jul2020 0:00:00,2,
69232,0,16Jul2020 0:00:00,7,
69232,0,17Jul2020 0:00:00,4,
69232,0,20Jul2020 0:00:00,5,
69232,0,23Jul2020 0:00:00,4,
69232,0,24Jul2020 0:00:00,1,
69232,0,28Jul2020 0:00:00,1,
69232,0,30Jul2020 0:00:00,4,
69232,0,04Aug2020 0:00:00,1,
69232,0,05Aug2020 0:00:00,1,
69232,0,06Aug2020 0:00:00,4,
69232,0,07Aug2020 0:00:00,4,
69232,0,11Aug2020 0:00:00,7,
69232,0,13Aug2020 0:00:00,2,
69232,0,14Aug2020 0:00:00,29,
69232,0,16Aug2020 0:00:00,27,
69232,0,18Aug2020 0:00:00,5,
69232,0,21Aug2020 0:00:00,29,
69232,0,24Aug2020 0:00:00,7,
69232,0,25Aug2020 0:00:00,3,
69232,0,27Aug2020 0:00:00,9,
69232,0,28Aug2020 0:00:00,3,
69232,0,29Aug2020 0:00:00,10,
69232,0,01Sep2020 0:00:00,4,
69232,0,02Sep2020 0:00:00,1,
69232,0,03Sep2020 0:00:00,3,
69232,0,09Sep2020 0:00:00,6,
69232,0,10Sep2020 0:00:00,2,
69232,0,16Sep2020 0:00:00,3,
69232,0,17Sep2020 0:00:00,5,
69232,0,18Sep2020 0:00:00,6,
69232,0,23Sep2020 0:00:00,10,
69232,0,24Sep2020 0:00:00,3,
69232,0,25Sep2020 0:00:00,1,
69232,0,01Oct2020 0:00:00,5,
69232,0,02Oct2020 0:00:00,1,
69232,0,05Oct2020 0:00:00,10,
69232,0,08Oct2020 0:00:00,5,
69232,0,13Oct2020 0:00:00,9,
69232,0,15Oct2020 0:00:00,6,
69232,0,16Oct2020 0:00:00,11,
69232,0,17Oct2020 0:00:00,1,
69232,0,19Oct2020 0:00:00,10,
69232,0,22Oct2020 0:00:00,3,
69232,0,26Oct2020 0:00:00,6,
69232,0,27Oct2020 0:00:00,1,
69232,0,29Oct2020 0:00:00,7,
69232,1,02Apr2020 0:00:00,7,
69232,1,06Apr2020 0:00:00,9,
69232,1,09Apr2020 0:00:00,10,
69232,1,16Apr2020 0:00:00,7,
69232,1,17Apr2020 0:00:00,10,
69232,1,23Apr2020 0:00:00,9,
69232,1,24Apr2020 0:00:00,6,
69232,1,27Apr2020 0:00:00,4,
69232,1,30Apr2020 0:00:00,7,
69232,1,01May2020 0:00:00,5,
69232,1,12May2020 0:00:00,10,
69232,1,13May2020 0:00:00,5,
69232,1,14May2020 0:00:00,9,
69232,1,20May2020 0:00:00,6,
69232,1,21May2020 0:00:00,7,
69232,1,28May2020 0:00:00,8,
69232,1,04Jun2020 0:00:00,6,
69232,1,08Jun2020 0:00:00,9,
69232,1,11Jun2020 0:00:00,6,
69232,1,15Jun2020 0:00:00,6,
69232,1,18Jun2020 0:00:00,10,
69232,1,22Jun2020 0:00:00,7,
69232,1,25Jun2020 0:00:00,4,
69232,1,26Jun2020 0:00:00,5,
69232,1,29Jun2020 0:00:00,7,
69232,1,30Jun2020 0:00:00,7,
69232,1,02Jul2020 0:00:00,8,
69232,1,07Jul2020 0:00:00,11,
69232,1,09Jul2020 0:00:00,6,
69232,1,13Jul2020 0:00:00,1,
69232,1,16Jul2020 0:00:00,3,
69232,1,17Jul2020 0:00:00,5,
69232,1,20Jul2020 0:00:00,3,
69232,1,23Jul2020 0:00:00,2,
69232,1,28Jul2020 0:00:00,3,
69232,1,29Jul2020 0:00:00,1,
69232,1,30Jul2020 0:00:00,8,
69232,1,31Jul2020 0:00:00,5,
69232,1,06Aug2020 0:00:00,4,
69232,1,07Aug2020 0:00:00,2,
69232,1,11Aug2020 0:00:00,3,
69232,1,13Aug2020 0:00:00,9,
69232,1,18Aug2020 0:00:00,2,
69232,1,20Aug2020 0:00:00,10,
69232,1,24Aug2020 0:00:00,3,
69232,1,27Aug2020 0:00:00,5,
69232,1,28Aug2020 0:00:00,5,
69232,1,01Sep2020 0:00:00,5,
69232,1,03Sep2020 0:00:00,7,
69232,1,09Sep2020 0:00:00,5,
69232,1,10Sep2020 0:00:00,8,
69232,1,16Sep2020 0:00:00,6,
69232,1,17Sep2020 0:00:00,7,
69232,1,18Sep2020 0:00:00,2,
69232,1,24Sep2020 0:00:00,9,
69232,1,25Sep2020 0:00:00,5,
69232,1,01Oct2020 0:00:00,5,
69232,1,05Oct2020 0:00:00,1,
69232,1,08Oct2020 0:00:00,5,
69232,1,13Oct2020 0:00:00,1,
69232,1,15Oct2020 0:00:00,4,
69232,1,19Oct2020 0:00:00,3,
69232,1,22Oct2020 0:00:00,10,
69232,1,26Oct2020 0:00:00,5,
69232,1,29Oct2020 0:00:00,3,
67150,0,10Jun2020 0:00:00,5,
67150,0,11Jun2020 0:00:00,3,
67150,0,19Jun2020 0:00:00,7,
67150,0,20Jun2020 0:00:00,1,
67150,0,24Jun2020 0:00:00,1,
67150,0,25Jun2020 0:00:00,2,
67150,0,06Jul2020 0:00:00,3,
67150,0,08Jul2020 0:00:00,4,
67150,0,14Jul2020 0:00:00,3,
67150,0,16Jul2020 0:00:00,3,
67150,0,17Jul2020 0:00:00,4,
67150,0,29Jul2020 0:00:00,1,
67150,0,31Jul2020 0:00:00,5,
67150,0,05Aug2020 0:00:00,2,
67150,0,06Aug2020 0:00:00,3,
67150,0,10Aug2020 0:00:00,3,
67150,0,11Aug2020 0:00:00,3,
67150,0,23Aug2020 0:00:00,4,
67150,0,25Aug2020 0:00:00,4,
67150,0,27Aug2020 0:00:00,3,
67150,0,28Aug2020 0:00:00,3,
67150,0,31Aug2020 0:00:00,8,
67150,0,01Sep2020 0:00:00,5,
67150,0,02Sep2020 0:00:00,1,
67150,0,04Sep2020 0:00:00,3,
67150,0,05Sep2020 0:00:00,3,
67150,0,07Sep2020 0:00:00,4,
67150,0,09Sep2020 0:00:00,5,
67150,0,10Sep2020 0:00:00,4,
67150,0,11Sep2020 0:00:00,1,
67150,0,18Sep2020 0:00:00,1,
67150,0,22Sep2020 0:00:00,4,
67150,0,25Sep2020 0:00:00,1,
67150,0,26Sep2020 0:00:00,5,
67150,0,27Sep2020 0:00:00,4,
67150,0,30Sep2020 0:00:00,3,
67150,0,01Oct2020 0:00:00,3,
67150,0,03Oct2020 0:00:00,5,
67150,0,04Oct2020 0:00:00,1,
67150,0,05Oct2020 0:00:00,3,
67150,0,08Oct2020 0:00:00,3,
67150,0,09Oct2020 0:00:00,3,
67150,0,13Oct2020 0:00:00,2,
67150,0,14Oct2020 0:00:00,7,
67150,0,17Oct2020 0:00:00,3,
67150,0,19Oct2020 0:00:00,3,
67150,0,21Oct2020 0:00:00,4,
67150,0,22Oct2020 0:00:00,5,
67150,0,25Oct2020 0:00:00,3,
67150,0,26Oct2020 0:00:00,1,
67150,0,28Oct2020 0:00:00,7,
67150,0,30Oct2020 0:00:00,3,
67150,0,31Oct2020 0:00:00,3,
67150,1,10Aug2020 0:00:00,2,
67150,1,31Aug2020 0:00:00,1,
67150,1,23Sep2020 0:00:00,7,
67150,1,25Sep2020 0:00:00,3,
67150,1,28Sep2020 0:00:00,6,
67150,1,01Oct2020 0:00:00,2,
67150,1,05Oct2020 0:00:00,4,
67150,1,07Oct2020 0:00:00,3,
67150,1,09Oct2020 0:00:00,1,
67150,1,13Oct2020 0:00:00,3,
67150,1,16Oct2020 0:00:00,6,
67150,1,19Oct2020 0:00:00,1,
67150,1,20Oct2020 0:00:00,5,
67150,1,27Oct2020 0:00:00,8,
67150,1,30Oct2020 0:00:00,1,
65305,0,01Apr2020 0:00:00,1,
65305,0,16Apr2020 0:00:00,8,
65305,0,17Apr2020 0:00:00,8,
65305,0,18Apr2020 0:00:00,9,
65305,0,19Apr2020 0:00:00,7,
65305,0,20Apr2020 0:00:00,2,
65305,0,28Apr2020 0:00:00,1,
65305,0,01May2020 0:00:00,2,
65305,0,08May2020 0:00:00,1,
65305,0,10May2020 0:00:00,7,
65305,0,11May2020 0:00:00,11,
65305,0,12May2020 0:00:00,8,
65305,0,13May2020 0:00:00,10,
65305,0,14May2020 0:00:00,10,
65305,0,15May2020 0:00:00,2,
65305,0,11Jun2020 0:00:00,4,
65305,0,15Jun2020 0:00:00,10,
65305,0,19Jun2020 0:00:00,8,
65305,0,20Jun2020 0:00:00,7,
65305,0,22Jun2020 0:00:00,13,
65305,0,23Jun2020 0:00:00,14,
65305,0,25Jun2020 0:00:00,9,
65305,0,29Jun2020 0:00:00,5,
65305,0,30Jun2020 0:00:00,13,
65305,0,02Jul2020 0:00:00,6,
65305,0,27Jul2020 0:00:00,6,
65305,0,28Jul2020 0:00:00,12,
65305,0,29Jul2020 0:00:00,9,
65305,0,30Jul2020 0:00:00,8,
65305,0,08Aug2020 0:00:00,11,
65305,0,09Aug2020 0:00:00,15,
65305,0,10Aug2020 0:00:00,16,
65305,0,11Aug2020 0:00:00,12,
65305,0,13Aug2020 0:00:00,4,
65305,0,18Aug2020 0:00:00,7,
65305,0,01Sep2020 0:00:00,1,
65305,0,08Sep2020 0:00:00,7,
65305,0,09Sep2020 0:00:00,5,
65305,0,10Sep2020 0:00:00,2,
65305,0,20Sep2020 0:00:00,10,
65305,0,21Sep2020 0:00:00,8,
65305,0,24Sep2020 0:00:00,5,
65305,0,28Sep2020 0:00:00,4,
65305,0,30Sep2020 0:00:00,13,
65305,0,01Oct2020 0:00:00,3,
65305,0,09Oct2020 0:00:00,2,
65305,0,15Oct2020 0:00:00,4,
65305,0,16Oct2020 0:00:00,6,
65305,0,17Oct2020 0:00:00,7,
65305,0,18Oct2020 0:00:00,6,
65305,0,20Oct2020 0:00:00,1,
65305,0,30Oct2020 0:00:00,7,
65305,1,01Apr2020 0:00:00,3,
65305,1,14Apr2020 0:00:00,6,
65305,1,18Apr2020 0:00:00,1,
65305,1,20Apr2020 0:00:00,6,
65305,1,24Apr2020 0:00:00,1,
65305,1,27Apr2020 0:00:00,10,
65305,1,28Apr2020 0:00:00,1,
65305,1,01May2020 0:00:00,4,
65305,1,05May2020 0:00:00,1,
65305,1,08May2020 0:00:00,7,
65305,1,12May2020 0:00:00,3,
65305,1,14May2020 0:00:00,2,
65305,1,15May2020 0:00:00,7,
65305,1,02Jun2020 0:00:00,1,
65305,1,03Jun2020 0:00:00,1,
65305,1,09Jun2020 0:00:00,1,
65305,1,11Jun2020 0:00:00,9,
65305,1,15Jun2020 0:00:00,1,
65305,1,29Jun2020 0:00:00,6,
65305,1,30Jun2020 0:00:00,1,
65305,1,02Jul2020 0:00:00,4,
65305,1,24Jul2020 0:00:00,1,
65305,1,10Aug2020 0:00:00,1,
65305,1,11Aug2020 0:00:00,1,
65305,1,13Aug2020 0:00:00,9,
65305,1,18Aug2020 0:00:00,2,
65305,1,26Aug2020 0:00:00,1,
65305,1,28Aug2020 0:00:00,9,
65305,1,01Sep2020 0:00:00,9,
65305,1,10Sep2020 0:00:00,9,
65305,1,17Sep2020 0:00:00,1,
65305,1,18Sep2020 0:00:00,11,
65305,1,24Sep2020 0:00:00,5,
65305,1,28Sep2020 0:00:00,7,
65305,1,30Sep2020 0:00:00,2,
65305,1,01Oct2020 0:00:00,6,
65305,1,05Oct2020 0:00:00,1,
65305,1,09Oct2020 0:00:00,4,
65305,1,15Oct2020 0:00:00,5,
65305,1,20Oct2020 0:00:00,9,
65305,1,30Oct2020 0:00:00,9,
68296,0,14Apr2020 0:00:00,8,
68296,0,15Apr2020 0:00:00,8,
68296,0,16Apr2020 0:00:00,9,
68296,0,17Apr2020 0:00:00,7,
68296,0,20Apr2020 0:00:00,1,
68296,0,21Apr2020 0:00:00,3,
68296,0,23Apr2020 0:00:00,2,
68296,0,25Apr2020 0:00:00,15,
68296,0,27Apr2020 0:00:00,1,
68296,0,28Apr2020 0:00:00,3,
68296,0,01May2020 0:00:00,1,
68296,0,06May2020 0:00:00,4,
68296,0,09May2020 0:00:00,2,
68296,0,13May2020 0:00:00,2,
68296,0,14May2020 0:00:00,1,
68296,0,20May2020 0:00:00,1,
68296,0,21May2020 0:00:00,1,
68296,0,23May2020 0:00:00,3,
68296,0,25May2020 0:00:00,5,
68296,0,26May2020 0:00:00,4,
68296,0,27May2020 0:00:00,1,
68296,0,28May2020 0:00:00,4,
68296,0,29May2020 0:00:00,6,
68296,0,02Jun2020 0:00:00,2,
68296,0,04Jun2020 0:00:00,1,
68296,0,17Jun2020 0:00:00,1,
68296,0,19Jun2020 0:00:00,2,
68296,0,20Jun2020 0:00:00,1,
68296,0,22Jun2020 0:00:00,13,
68296,0,23Jun2020 0:00:00,12,
68296,0,24Jun2020 0:00:00,17,
68296,0,25Jun2020 0:00:00,15,
68296,0,26Jun2020 0:00:00,7,
68296,0,29Jun2020 0:00:00,3,
68296,0,30Jun2020 0:00:00,1,
68296,0,02Jul2020 0:00:00,4,
68296,0,03Jul2020 0:00:00,3,
68296,0,04Jul2020 0:00:00,4,
68296,0,05Jul2020 0:00:00,14,
68296,0,07Jul2020 0:00:00,1,
68296,0,08Jul2020 0:00:00,2,
68296,0,09Jul2020 0:00:00,3,
68296,0,14Jul2020 0:00:00,2,
68296,0,20Jul2020 0:00:00,6,
68296,0,21Jul2020 0:00:00,6,
68296,0,22Jul2020 0:00:00,5,
68296,0,23Jul2020 0:00:00,2,
68296,0,24Jul2020 0:00:00,3,
68296,0,25Jul2020 0:00:00,2,
68296,0,26Jul2020 0:00:00,1,
68296,0,28Jul2020 0:00:00,5,
68296,0,29Jul2020 0:00:00,1,
68296,0,31Jul2020 0:00:00,1,
68296,0,03Aug2020 0:00:00,17,
68296,0,04Aug2020 0:00:00,1,
68296,0,10Aug2020 0:00:00,1,
68296,0,11Aug2020 0:00:00,3,
68296,0,15Aug2020 0:00:00,2,
68296,0,16Aug2020 0:00:00,13,
68296,0,19Aug2020 0:00:00,3,
68296,0,21Aug2020 0:00:00,1,
68296,0,24Aug2020 0:00:00,12,
68296,0,25Aug2020 0:00:00,11,
68296,0,26Aug2020 0:00:00,9,
68296,0,27Aug2020 0:00:00,12,
68296,0,28Aug2020 0:00:00,11,
68296,0,02Sep2020 0:00:00,2,
68296,0,03Sep2020 0:00:00,1,
68296,0,06Sep2020 0:00:00,18,
68296,0,08Sep2020 0:00:00,4,
68296,0,09Sep2020 0:00:00,6,
68296,0,10Sep2020 0:00:00,5,
68296,0,11Sep2020 0:00:00,3,
68296,0,15Sep2020 0:00:00,3,
68296,0,20Sep2020 0:00:00,1,
68296,0,22Sep2020 0:00:00,2,
68296,0,28Sep2020 0:00:00,4,
68296,0,29Sep2020 0:00:00,4,
68296,0,30Sep2020 0:00:00,1,
68296,0,05Oct2020 0:00:00,3,
68296,0,06Oct2020 0:00:00,4,
68296,0,08Oct2020 0:00:00,1,
68296,0,21Oct2020 0:00:00,1,
68296,0,24Oct2020 0:00:00,17,
68296,0,30Oct2020 0:00:00,2,
68296,1,06Apr2020 0:00:00,9,
68296,1,07Apr2020 0:00:00,3,
68296,1,14Apr2020 0:00:00,1,
68296,1,29Apr2020 0:00:00,5,
68296,1,13May2020 0:00:00,5,
68296,1,14May2020 0:00:00,5,
68296,1,21May2020 0:00:00,1,
68296,1,27May2020 0:00:00,1,
68296,1,29May2020 0:00:00,1,
68296,1,02Jun2020 0:00:00,6,
68296,1,05Jun2020 0:00:00,1,
68296,1,16Jun2020 0:00:00,7,
68296,1,17Jun2020 0:00:00,1,
68296,1,18Jun2020 0:00:00,7,
68296,1,07Jul2020 0:00:00,7,
68296,1,14Jul2020 0:00:00,6,
68296,1,22Jul2020 0:00:00,1,
68296,1,31Jul2020 0:00:00,1,
68296,1,11Aug2020 0:00:00,3,
68296,1,19Aug2020 0:00:00,2,
68296,1,21Aug2020 0:00:00,3,
68296,1,27Aug2020 0:00:00,1,
68296,1,08Sep2020 0:00:00,1,
68296,1,09Sep2020 0:00:00,1,
68296,1,15Sep2020 0:00:00,3,
68296,1,17Sep2020 0:00:00,1,
68296,1,24Sep2020 0:00:00,5,
68296,1,28Sep2020 0:00:00,3,
68296,1,08Oct2020 0:00:00,3,
68296,1,21Oct2020 0:00:00,2,
68296,1,27Oct2020 0:00:00,3,
68296,1,30Oct2020 0:00:00,1,
71035,0,04Apr2020 0:00:00,1,
71035,0,07Apr2020 0:00:00,9,
71035,0,08Apr2020 0:00:00,5,
71035,0,14Apr2020 0:00:00,10,
71035,0,18Apr2020 0:00:00,1,
71035,0,19Apr2020 0:00:00,2,
71035,0,23Apr2020 0:00:00,26,
71035,0,02May2020 0:00:00,13,
71035,0,03May2020 0:00:00,3,
71035,0,05May2020 0:00:00,1,
71035,0,11May2020 0:00:00,25,
71035,0,19May2020 0:00:00,18,
71035,0,20May2020 0:00:00,13,
71035,0,23May2020 0:00:00,3,
71035,0,24May2020 0:00:00,1,
71035,0,03Jun2020 0:00:00,15,
71035,0,07Jun2020 0:00:00,6,
71035,0,12Jun2020 0:00:00,3,
71035,0,13Jun2020 0:00:00,6,
71035,0,16Jun2020 0:00:00,9,
71035,0,30Jun2020 0:00:00,9,
71035,0,02Jul2020 0:00:00,2,
71035,0,03Jul2020 0:00:00,4,
71035,0,04Jul2020 0:00:00,1,
71035,0,06Jul2020 0:00:00,13,
71035,0,08Jul2020 0:00:00,10,
71035,0,09Jul2020 0:00:00,15,
71035,0,13Jul2020 0:00:00,15,
71035,0,14Jul2020 0:00:00,1,
71035,0,11Aug2020 0:00:00,2,
71035,0,13Aug2020 0:00:00,1,
71035,0,14Aug2020 0:00:00,3,
71035,0,18Aug2020 0:00:00,17,
71035,0,21Aug2020 0:00:00,9,
71035,0,22Aug2020 0:00:00,2,
71035,0,23Aug2020 0:00:00,5,
71035,0,24Aug2020 0:00:00,3,
71035,0,26Aug2020 0:00:00,30,
71035,0,27Aug2020 0:00:00,8,
71035,0,31Aug2020 0:00:00,11,
71035,0,05Sep2020 0:00:00,7,
71035,0,06Sep2020 0:00:00,12,
71035,0,08Sep2020 0:00:00,34,
71035,0,11Sep2020 0:00:00,13,
71035,0,12Sep2020 0:00:00,4,
71035,0,13Sep2020 0:00:00,6,
71035,0,16Sep2020 0:00:00,9,
